date,datetime,SPOSTMIN,SACTMIN
7/14/2018,7/14/2018 12:19,40,
7/14/2018,7/14/2018 12:23,40,
7/14/2018,7/14/2018 12:29,40,
7/14/2018,7/14/2018 12:37,35,
7/14/2018,7/14/2018 12:44,35,
7/14/2018,7/14/2018 12:51,35,
7/14/2018,7/14/2018 12:58,35,
7/14/2018,7/14/2018 13:02,35,
7/14/2018,7/14/2018 13:09,35,
7/14/2018,7/14/2018 13:16,35,
7/14/2018,7/14/2018 13:23,30,
7/14/2018,7/14/2018 13:29,35,
7/14/2018,7/14/2018 13:37,35,
7/14/2018,7/14/2018 13:44,30,
7/14/2018,7/14/2018 13:51,35,
7/14/2018,7/14/2018 13:58,30,
7/14/2018,7/14/2018 14:02,35,
7/14/2018,7/14/2018 14:09,35,
7/14/2018,7/14/2018 14:16,30,
7/14/2018,7/14/2018 14:23,30,
7/14/2018,7/14/2018 14:29,30,
7/14/2018,7/14/2018 14:37,30,
7/14/2018,7/14/2018 14:44,30,
7/14/2018,7/14/2018 14:51,30,
7/14/2018,7/14/2018 14:58,25,
7/14/2018,7/14/2018 15:02,45,
7/14/2018,7/14/2018 15:09,45,
7/14/2018,7/14/2018 15:16,60,
7/14/2018,7/14/2018 15:23,50,
7/14/2018,7/14/2018 15:29,45,
7/14/2018,7/14/2018 15:37,25,
7/14/2018,7/14/2018 15:44,25,
7/14/2018,7/14/2018 15:51,25,
7/14/2018,7/14/2018 15:58,25,
7/14/2018,7/14/2018 15:29,,33
7/14/2018,7/14/2018 16:02,25,
7/14/2018,7/14/2018 16:09,25,
7/14/2018,7/14/2018 16:16,25,
7/14/2018,7/14/2018 16:23,25,
7/14/2018,7/14/2018 16:29,35,
7/14/2018,7/14/2018 16:37,40,
7/14/2018,7/14/2018 16:44,40,
7/14/2018,7/14/2018 16:51,40,
7/14/2018,7/14/2018 16:58,30,
7/14/2018,7/14/2018 17:02,30,
7/14/2018,7/14/2018 17:09,30,
7/14/2018,7/14/2018 17:16,30,
7/14/2018,7/14/2018 17:23,25,
7/14/2018,7/14/2018 17:29,30,
7/14/2018,7/14/2018 17:37,35,
7/14/2018,7/14/2018 17:44,35,
7/14/2018,7/14/2018 17:51,35,
7/14/2018,7/14/2018 17:58,35,
7/14/2018,7/14/2018 18:02,30,
7/14/2018,7/14/2018 18:09,30,
7/14/2018,7/14/2018 18:15,35,
7/14/2018,7/14/2018 18:16,35,
7/14/2018,7/14/2018 18:23,35,
7/14/2018,7/14/2018 18:29,35,
7/14/2018,7/14/2018 18:37,50,
7/14/2018,7/14/2018 18:44,35,
7/14/2018,7/14/2018 18:51,35,
7/14/2018,7/14/2018 18:16,,42
7/14/2018,7/14/2018 18:58,35,
7/14/2018,7/14/2018 19:02,35,
7/14/2018,7/14/2018 19:09,35,
7/14/2018,7/14/2018 19:16,50,
7/14/2018,7/14/2018 19:23,50,
7/14/2018,7/14/2018 19:29,35,
7/14/2018,7/14/2018 19:37,35,
7/14/2018,7/14/2018 19:44,45,
7/14/2018,7/14/2018 19:51,35,
7/14/2018,7/14/2018 19:58,35,
7/14/2018,7/14/2018 20:02,35,
7/14/2018,7/14/2018 20:09,35,
7/14/2018,7/14/2018 20:16,30,
7/14/2018,7/14/2018 20:17,25,
7/14/2018,7/14/2018 20:23,25,
7/14/2018,7/14/2018 20:29,30,
7/14/2018,7/14/2018 20:37,35,
7/14/2018,7/14/2018 20:44,40,
7/14/2018,7/14/2018 20:51,45,
7/14/2018,7/14/2018 20:18,,35
7/14/2018,7/14/2018 20:58,45,
7/14/2018,7/14/2018 21:02,35,
7/14/2018,7/14/2018 21:09,30,
7/14/2018,7/14/2018 21:16,30,
7/14/2018,7/14/2018 21:23,45,
7/14/2018,7/14/2018 21:29,20,
7/14/2018,7/14/2018 21:37,20,
7/14/2018,7/14/2018 21:44,20,
7/14/2018,7/14/2018 21:51,20,
7/14/2018,7/14/2018 21:58,25,
7/14/2018,7/14/2018 22:02,25,
7/14/2018,7/14/2018 22:09,20,
7/14/2018,7/14/2018 22:16,10,
7/14/2018,7/14/2018 22:23,5,
7/14/2018,7/14/2018 22:29,5,
7/15/2018,7/15/2018 6:37,5,
7/15/2018,7/15/2018 6:44,5,
7/15/2018,7/15/2018 6:58,5,
7/15/2018,7/15/2018 7:02,10,
7/15/2018,7/15/2018 7:09,20,
7/15/2018,7/15/2018 7:16,35,
7/15/2018,7/15/2018 7:16,25,
7/15/2018,7/15/2018 7:23,35,
7/15/2018,7/15/2018 11:58,40,
7/15/2018,7/15/2018 12:02,40,
7/15/2018,7/15/2018 12:09,40,
7/15/2018,7/15/2018 12:16,55,
7/15/2018,7/15/2018 12:16,55,
7/15/2018,7/15/2018 12:23,55,
7/15/2018,7/15/2018 12:29,55,
7/15/2018,7/15/2018 12:37,40,
7/15/2018,7/15/2018 12:44,40,
7/15/2018,7/15/2018 12:51,45,
7/15/2018,7/15/2018 12:58,40,
7/15/2018,7/15/2018 13:09,50,
7/15/2018,7/15/2018 13:16,40,
7/15/2018,7/15/2018 13:23,45,
7/15/2018,7/15/2018 13:29,60,
7/15/2018,7/15/2018 13:37,45,
7/15/2018,7/15/2018 13:44,35,
7/15/2018,7/15/2018 13:51,40,
7/15/2018,7/15/2018 13:58,40,
7/15/2018,7/15/2018 14:02,40,
7/15/2018,7/15/2018 14:09,40,
7/15/2018,7/15/2018 13:35,,38
7/15/2018,7/15/2018 14:16,30,
7/15/2018,7/15/2018 14:23,35,
7/15/2018,7/15/2018 14:29,35,
7/15/2018,7/15/2018 14:37,40,
7/15/2018,7/15/2018 14:44,35,
7/15/2018,7/15/2018 14:51,35,
7/15/2018,7/15/2018 14:58,35,
7/15/2018,7/15/2018 15:02,35,
7/15/2018,7/15/2018 15:09,40,
7/15/2018,7/15/2018 15:16,50,
7/15/2018,7/15/2018 15:23,40,
7/15/2018,7/15/2018 15:29,35,
7/15/2018,7/15/2018 15:37,35,
7/15/2018,7/15/2018 15:44,35,
7/15/2018,7/15/2018 15:51,35,
7/15/2018,7/15/2018 15:58,35,
7/15/2018,7/15/2018 16:02,35,
7/15/2018,7/15/2018 16:09,35,
7/15/2018,7/15/2018 16:16,35,
7/15/2018,7/15/2018 16:23,35,
7/15/2018,7/15/2018 16:29,35,
7/15/2018,7/15/2018 16:37,40,
7/15/2018,7/15/2018 16:44,35,
7/15/2018,7/15/2018 16:51,35,
7/15/2018,7/15/2018 16:58,35,
7/15/2018,7/15/2018 17:02,35,
7/15/2018,7/15/2018 17:09,35,
7/15/2018,7/15/2018 17:16,35,
7/15/2018,7/15/2018 17:23,35,
7/15/2018,7/15/2018 17:29,30,
7/15/2018,7/15/2018 17:37,35,
7/15/2018,7/15/2018 17:44,35,
7/15/2018,7/15/2018 17:51,35,
7/15/2018,7/15/2018 17:58,35,
7/15/2018,7/15/2018 18:02,35,
7/15/2018,7/15/2018 18:09,25,
7/15/2018,7/15/2018 18:16,25,
7/15/2018,7/15/2018 18:23,25,
7/15/2018,7/15/2018 18:29,30,
7/15/2018,7/15/2018 18:37,35,
7/15/2018,7/15/2018 18:44,35,
7/15/2018,7/15/2018 18:51,35,
7/15/2018,7/15/2018 18:58,30,
7/15/2018,7/15/2018 19:02,30,
7/15/2018,7/15/2018 19:09,30,
7/15/2018,7/15/2018 19:16,35,
7/15/2018,7/15/2018 19:23,35,
7/15/2018,7/15/2018 19:29,35,
7/15/2018,7/15/2018 19:37,35,
7/15/2018,7/15/2018 19:44,45,
7/15/2018,7/15/2018 19:51,40,
7/15/2018,7/15/2018 19:58,30,
7/15/2018,7/15/2018 20:02,25,
7/15/2018,7/15/2018 20:09,25,
7/15/2018,7/15/2018 20:16,25,
7/15/2018,7/15/2018 20:23,25,
7/15/2018,7/15/2018 20:29,20,
7/15/2018,7/15/2018 20:37,20,
7/15/2018,7/15/2018 20:44,30,
7/15/2018,7/15/2018 20:51,35,
7/15/2018,7/15/2018 20:58,25,
7/15/2018,7/15/2018 21:02,25,
7/15/2018,7/15/2018 21:09,45,
7/15/2018,7/15/2018 21:16,40,
7/15/2018,7/15/2018 21:23,40,
7/15/2018,7/15/2018 21:29,35,
7/15/2018,7/15/2018 21:37,35,
7/15/2018,7/15/2018 21:44,15,
7/15/2018,7/15/2018 21:51,15,
7/15/2018,7/15/2018 21:54,5,
7/15/2018,7/15/2018 21:58,5,
7/15/2018,7/15/2018 22:02,5,
7/15/2018,7/15/2018 22:09,10,
7/15/2018,7/15/2018 22:11,5,
7/15/2018,7/15/2018 22:12,10,
7/15/2018,7/15/2018 22:12,,7
7/15/2018,7/15/2018 22:23,10,
7/15/2018,7/15/2018 22:25,5,
7/15/2018,7/15/2018 22:29,5,
7/16/2018,7/16/2018 6:29,5,
7/16/2018,7/16/2018 6:37,5,
7/16/2018,7/16/2018 6:44,5,
7/16/2018,7/16/2018 6:51,5,
7/16/2018,7/16/2018 6:58,5,
7/16/2018,7/16/2018 7:02,5,
7/16/2018,7/16/2018 7:09,5,
7/16/2018,7/16/2018 7:16,5,
7/16/2018,7/16/2018 7:23,5,
7/16/2018,7/16/2018 7:29,5,
7/16/2018,7/16/2018 7:37,5,
7/16/2018,7/16/2018 7:44,5,
7/16/2018,7/16/2018 7:51,5,
7/16/2018,7/16/2018 7:58,5,
7/16/2018,7/16/2018 8:02,10,
7/16/2018,7/16/2018 8:09,15,
7/16/2018,7/16/2018 8:16,20,
7/16/2018,7/16/2018 8:23,25,
7/16/2018,7/16/2018 8:29,25,
7/16/2018,7/16/2018 8:37,20,
7/16/2018,7/16/2018 8:44,20,
7/16/2018,7/16/2018 8:51,25,
7/16/2018,7/16/2018 8:58,35,
7/16/2018,7/16/2018 9:02,35,
7/16/2018,7/16/2018 9:09,35,
7/16/2018,7/16/2018 9:16,40,
7/16/2018,7/16/2018 9:23,40,
7/16/2018,7/16/2018 9:29,30,
7/16/2018,7/16/2018 9:37,35,
7/16/2018,7/16/2018 9:44,35,
7/16/2018,7/16/2018 9:51,30,
7/16/2018,7/16/2018 9:58,35,
7/16/2018,7/16/2018 10:02,35,
7/16/2018,7/16/2018 10:09,35,
7/16/2018,7/16/2018 10:16,40,
7/16/2018,7/16/2018 9:47,,35
7/16/2018,7/16/2018 10:23,35,
7/16/2018,7/16/2018 10:29,30,
7/16/2018,7/16/2018 10:33,40,
7/16/2018,7/16/2018 10:37,60,
7/16/2018,7/16/2018 10:44,60,
7/16/2018,7/16/2018 10:51,25,
7/16/2018,7/16/2018 10:58,25,
7/16/2018,7/16/2018 11:02,25,
7/16/2018,7/16/2018 11:09,30,
7/16/2018,7/16/2018 11:16,35,
7/16/2018,7/16/2018 11:23,35,
7/16/2018,7/16/2018 11:29,30,
7/16/2018,7/16/2018 11:37,35,
7/16/2018,7/16/2018 11:44,35,
7/16/2018,7/16/2018 11:51,35,
7/16/2018,7/16/2018 11:56,35,
7/16/2018,7/16/2018 11:58,35,
7/16/2018,7/16/2018 12:02,35,
7/16/2018,7/16/2018 12:09,35,
7/16/2018,7/16/2018 12:16,35,
7/16/2018,7/16/2018 12:23,35,
7/16/2018,7/16/2018 12:29,35,
7/16/2018,7/16/2018 12:37,35,
7/16/2018,7/16/2018 12:44,35,
7/16/2018,7/16/2018 12:51,35,
7/16/2018,7/16/2018 12:58,35,
7/16/2018,7/16/2018 13:02,35,
7/16/2018,7/16/2018 13:09,30,
7/16/2018,7/16/2018 13:16,30,
7/16/2018,7/16/2018 13:23,40,
7/16/2018,7/16/2018 13:29,50,
7/16/2018,7/16/2018 13:37,45,
7/16/2018,7/16/2018 13:44,45,
7/16/2018,7/16/2018 13:51,30,
7/16/2018,7/16/2018 13:58,35,
7/16/2018,7/16/2018 14:02,35,
7/16/2018,7/16/2018 14:09,30,
7/16/2018,7/16/2018 14:16,30,
7/16/2018,7/16/2018 14:23,35,
7/16/2018,7/16/2018 14:29,35,
7/16/2018,7/16/2018 14:37,35,
7/16/2018,7/16/2018 14:44,55,
7/16/2018,7/16/2018 14:51,55,
7/16/2018,7/16/2018 14:58,30,
7/16/2018,7/16/2018 15:02,30,
7/16/2018,7/16/2018 15:09,30,
7/16/2018,7/16/2018 15:16,30,
7/16/2018,7/16/2018 15:23,30,
7/16/2018,7/16/2018 15:29,60,
7/16/2018,7/16/2018 15:37,40,
7/16/2018,7/16/2018 15:44,40,
7/16/2018,7/16/2018 15:51,40,
7/16/2018,7/16/2018 15:58,30,
7/16/2018,7/16/2018 16:02,30,
7/16/2018,7/16/2018 16:09,30,
7/16/2018,7/16/2018 16:16,35,
7/16/2018,7/16/2018 16:23,35,
7/16/2018,7/16/2018 16:29,35,
7/16/2018,7/16/2018 16:37,35,
7/16/2018,7/16/2018 16:44,35,
7/16/2018,7/16/2018 16:51,35,
7/16/2018,7/16/2018 16:58,35,
7/16/2018,7/16/2018 17:02,35,
7/16/2018,7/16/2018 17:09,30,
7/16/2018,7/16/2018 17:16,30,
7/16/2018,7/16/2018 17:23,30,
7/16/2018,7/16/2018 17:29,30,
7/16/2018,7/16/2018 17:37,35,
7/16/2018,7/16/2018 17:44,35,
7/16/2018,7/16/2018 17:51,35,
7/16/2018,7/16/2018 17:58,30,
7/16/2018,7/16/2018 18:02,25,
7/16/2018,7/16/2018 18:09,25,
7/16/2018,7/16/2018 18:16,30,
7/16/2018,7/16/2018 18:23,30,
7/16/2018,7/16/2018 18:29,30,
7/16/2018,7/16/2018 18:37,35,
7/16/2018,7/16/2018 18:44,30,
7/16/2018,7/16/2018 18:51,30,
7/16/2018,7/16/2018 18:52,30,
7/16/2018,7/16/2018 18:58,30,
7/16/2018,7/16/2018 19:02,30,
7/16/2018,7/16/2018 19:09,40,
7/16/2018,7/16/2018 19:16,35,
7/16/2018,7/16/2018 19:23,35,
7/16/2018,7/16/2018 19:29,35,
7/16/2018,7/16/2018 19:29,35,
7/16/2018,7/16/2018 18:52,,41
7/16/2018,7/16/2018 19:37,40,
7/16/2018,7/16/2018 19:44,40,
7/16/2018,7/16/2018 19:51,35,
7/16/2018,7/16/2018 19:58,35,
7/16/2018,7/16/2018 20:02,35,
7/16/2018,7/16/2018 19:26,,41
7/16/2018,7/16/2018 20:09,35,
7/16/2018,7/16/2018 19:29,,40
7/16/2018,7/16/2018 20:16,25,
7/16/2018,7/16/2018 20:23,25,
7/16/2018,7/16/2018 20:29,25,
7/16/2018,7/16/2018 20:37,20,
7/16/2018,7/16/2018 20:44,20,
7/16/2018,7/16/2018 20:51,20,
7/16/2018,7/16/2018 20:58,20,
7/16/2018,7/16/2018 21:02,25,
7/16/2018,7/16/2018 21:09,25,
7/16/2018,7/16/2018 21:16,25,
7/16/2018,7/16/2018 21:23,25,
7/16/2018,7/16/2018 21:29,25,
7/16/2018,7/16/2018 21:37,20,
7/16/2018,7/16/2018 21:44,15,
7/16/2018,7/16/2018 21:51,10,
7/16/2018,7/16/2018 21:58,15,
7/16/2018,7/16/2018 22:02,15,
7/16/2018,7/16/2018 22:09,15,
7/16/2018,7/16/2018 22:16,15,
7/16/2018,7/16/2018 22:23,15,
7/16/2018,7/16/2018 22:29,5,
7/17/2018,7/17/2018 6:37,5,
7/17/2018,7/17/2018 6:44,5,
7/17/2018,7/17/2018 6:51,5,
7/17/2018,7/17/2018 6:58,5,
7/17/2018,7/17/2018 7:02,5,
7/17/2018,7/17/2018 7:09,5,
7/17/2018,7/17/2018 7:16,10,
7/17/2018,7/17/2018 7:23,10,
7/17/2018,7/17/2018 7:29,25,
7/17/2018,7/17/2018 7:37,25,
7/17/2018,7/17/2018 7:44,20,
7/17/2018,7/17/2018 7:51,25,
7/17/2018,7/17/2018 7:36,,18
7/17/2018,7/17/2018 7:58,25,
7/17/2018,7/17/2018 7:59,25,
7/17/2018,7/17/2018 8:02,25,
7/17/2018,7/17/2018 8:02,25,
7/17/2018,7/17/2018 8:09,25,
7/17/2018,7/17/2018 8:16,25,
7/17/2018,7/17/2018 8:00,,17
7/17/2018,7/17/2018 8:03,,14
7/17/2018,7/17/2018 8:23,20,
7/17/2018,7/17/2018 8:29,20,
7/17/2018,7/17/2018 8:37,20,
7/17/2018,7/17/2018 8:44,20,
7/17/2018,7/17/2018 8:48,20,
7/17/2018,7/17/2018 8:51,20,
7/17/2018,7/17/2018 8:58,20,
7/17/2018,7/17/2018 9:02,25,
7/17/2018,7/17/2018 9:09,25,
7/17/2018,7/17/2018 8:48,,27
7/17/2018,7/17/2018 9:16,40,
7/17/2018,7/17/2018 8:51,,30
7/17/2018,7/17/2018 9:23,40,
7/17/2018,7/17/2018 9:29,40,
7/17/2018,7/17/2018 9:37,40,
7/17/2018,7/17/2018 9:44,30,
7/17/2018,7/17/2018 9:51,30,
7/17/2018,7/17/2018 9:58,30,
7/17/2018,7/17/2018 10:02,30,
7/17/2018,7/17/2018 10:09,40,
7/17/2018,7/17/2018 10:16,40,
7/17/2018,7/17/2018 10:16,35,
7/17/2018,7/17/2018 10:23,35,
7/17/2018,7/17/2018 10:29,35,
7/17/2018,7/17/2018 10:37,40,
7/17/2018,7/17/2018 10:44,40,
7/17/2018,7/17/2018 10:51,35,
7/17/2018,7/17/2018 10:58,35,
7/17/2018,7/17/2018 11:02,35,
7/17/2018,7/17/2018 11:09,30,
7/17/2018,7/17/2018 11:16,30,
7/17/2018,7/17/2018 11:23,30,
7/17/2018,7/17/2018 11:29,25,
7/17/2018,7/17/2018 11:37,30,
7/17/2018,7/17/2018 11:44,35,
7/17/2018,7/17/2018 11:51,40,
7/17/2018,7/17/2018 11:58,45,
7/17/2018,7/17/2018 12:02,40,
7/17/2018,7/17/2018 12:09,40,
7/17/2018,7/17/2018 12:16,35,
7/17/2018,7/17/2018 12:23,35,
7/17/2018,7/17/2018 12:29,35,
7/17/2018,7/17/2018 12:37,40,
7/17/2018,7/17/2018 12:44,50,
7/17/2018,7/17/2018 12:51,35,
7/17/2018,7/17/2018 12:58,35,
7/17/2018,7/17/2018 13:02,35,
7/17/2018,7/17/2018 13:09,35,
7/17/2018,7/17/2018 13:16,40,
7/17/2018,7/17/2018 13:23,35,
7/17/2018,7/17/2018 13:29,35,
7/17/2018,7/17/2018 13:37,35,
7/17/2018,7/17/2018 13:44,30,
7/17/2018,7/17/2018 13:51,35,
7/17/2018,7/17/2018 13:58,35,
7/17/2018,7/17/2018 14:02,35,
7/17/2018,7/17/2018 14:09,40,
7/17/2018,7/17/2018 14:16,40,
7/17/2018,7/17/2018 14:23,45,
7/17/2018,7/17/2018 14:29,50,
7/17/2018,7/17/2018 14:37,55,
7/17/2018,7/17/2018 14:44,55,
7/17/2018,7/17/2018 14:51,55,
7/17/2018,7/17/2018 14:58,45,
7/17/2018,7/17/2018 15:02,40,
7/17/2018,7/17/2018 15:09,40,
7/17/2018,7/17/2018 15:16,40,
7/17/2018,7/17/2018 15:23,40,
7/17/2018,7/17/2018 15:29,40,
7/17/2018,7/17/2018 15:37,40,
7/17/2018,7/17/2018 15:44,25,
7/17/2018,7/17/2018 15:51,30,
7/17/2018,7/17/2018 15:58,35,
7/17/2018,7/17/2018 16:02,40,
7/17/2018,7/17/2018 16:09,40,
7/17/2018,7/17/2018 16:16,40,
7/17/2018,7/17/2018 16:23,40,
7/17/2018,7/17/2018 16:29,40,
7/17/2018,7/17/2018 16:37,40,
7/17/2018,7/17/2018 16:44,40,
7/17/2018,7/17/2018 16:51,35,
7/17/2018,7/17/2018 16:58,35,
7/17/2018,7/17/2018 17:02,60,
7/17/2018,7/17/2018 17:09,60,
7/17/2018,7/17/2018 17:16,50,
7/17/2018,7/17/2018 17:23,45,
7/17/2018,7/17/2018 17:29,50,
7/17/2018,7/17/2018 17:37,45,
7/17/2018,7/17/2018 17:44,45,
7/17/2018,7/17/2018 17:51,50,
7/17/2018,7/17/2018 17:58,45,
7/17/2018,7/17/2018 18:02,45,
7/17/2018,7/17/2018 18:09,55,
7/17/2018,7/17/2018 18:16,60,
7/17/2018,7/17/2018 18:23,60,
7/17/2018,7/17/2018 18:29,60,
7/17/2018,7/17/2018 18:37,60,
7/17/2018,7/17/2018 18:44,60,
7/17/2018,7/17/2018 18:45,60,
7/17/2018,7/17/2018 18:51,60,
7/17/2018,7/17/2018 18:58,60,
7/17/2018,7/17/2018 19:02,60,
7/17/2018,7/17/2018 19:08,35,
7/17/2018,7/17/2018 19:09,60,
7/17/2018,7/17/2018 19:16,30,
7/17/2018,7/17/2018 19:23,35,
7/17/2018,7/17/2018 19:29,35,
7/17/2018,7/17/2018 19:08,,23
7/17/2018,7/17/2018 19:37,40,
7/17/2018,7/17/2018 19:44,45,
7/17/2018,7/17/2018 19:51,45,
7/17/2018,7/17/2018 19:58,40,
7/17/2018,7/17/2018 20:02,30,
7/17/2018,7/17/2018 20:06,30,
7/17/2018,7/17/2018 20:09,30,
7/17/2018,7/17/2018 20:16,30,
7/17/2018,7/17/2018 20:23,25,
7/17/2018,7/17/2018 20:29,25,
7/17/2018,7/17/2018 20:07,,28
7/17/2018,7/17/2018 20:37,25,
7/17/2018,7/17/2018 20:44,25,
7/17/2018,7/17/2018 20:51,25,
7/17/2018,7/17/2018 20:58,25,
7/17/2018,7/17/2018 21:02,25,
7/17/2018,7/17/2018 21:09,20,
7/17/2018,7/17/2018 21:16,20,
7/17/2018,7/17/2018 21:17,20,
7/17/2018,7/17/2018 21:23,20,
7/17/2018,7/17/2018 21:29,20,
7/17/2018,7/17/2018 21:30,20,
7/17/2018,7/17/2018 21:37,20,
7/17/2018,7/17/2018 21:42,15,
7/17/2018,7/17/2018 21:44,15,
7/17/2018,7/17/2018 21:51,15,
7/17/2018,7/17/2018 21:58,10,
7/17/2018,7/17/2018 22:02,10,
7/17/2018,7/17/2018 22:09,10,
7/17/2018,7/17/2018 22:15,10,
7/17/2018,7/17/2018 22:16,10,
7/17/2018,7/17/2018 22:23,10,
7/17/2018,7/17/2018 22:29,15,
7/18/2018,7/18/2018 6:44,5,
7/18/2018,7/18/2018 6:51,5,
7/18/2018,7/18/2018 7:09,5,
7/18/2018,7/18/2018 7:15,10,
7/18/2018,7/18/2018 7:16,10,
7/18/2018,7/18/2018 7:23,10,
7/18/2018,7/18/2018 7:15,,13
7/18/2018,7/18/2018 7:29,10,
7/18/2018,7/18/2018 7:29,10,
7/18/2018,7/18/2018 7:30,10,
7/18/2018,7/18/2018 7:19,,11
7/18/2018,7/18/2018 7:37,10,
7/18/2018,7/18/2018 7:39,10,
7/18/2018,7/18/2018 7:28,,14
7/18/2018,7/18/2018 7:44,15,
7/18/2018,7/18/2018 7:34,,14
7/18/2018,7/18/2018 7:51,20,
7/18/2018,7/18/2018 7:58,25,
7/18/2018,7/18/2018 8:02,30,
7/18/2018,7/18/2018 7:39,,27
7/18/2018,7/18/2018 8:09,40,
7/18/2018,7/18/2018 8:16,40,
7/18/2018,7/18/2018 8:23,35,
7/18/2018,7/18/2018 8:29,35,
7/18/2018,7/18/2018 8:37,40,
7/18/2018,7/18/2018 8:44,40,
7/18/2018,7/18/2018 8:51,45,
7/18/2018,7/18/2018 8:58,45,
7/18/2018,7/18/2018 9:02,50,
7/18/2018,7/18/2018 9:09,50,
7/18/2018,7/18/2018 9:16,55,
7/18/2018,7/18/2018 9:23,55,
7/18/2018,7/18/2018 9:29,55,
7/18/2018,7/18/2018 9:37,50,
7/18/2018,7/18/2018 9:44,55,
7/18/2018,7/18/2018 9:51,55,
7/18/2018,7/18/2018 9:58,55,
7/18/2018,7/18/2018 10:02,55,
7/18/2018,7/18/2018 10:09,55,
7/18/2018,7/18/2018 10:16,60,
7/18/2018,7/18/2018 10:23,60,
7/18/2018,7/18/2018 10:29,70,
7/18/2018,7/18/2018 10:37,70,
7/18/2018,7/18/2018 10:44,70,
7/18/2018,7/18/2018 10:51,40,
7/18/2018,7/18/2018 10:58,40,
7/18/2018,7/18/2018 11:02,40,
7/18/2018,7/18/2018 11:09,35,
7/18/2018,7/18/2018 11:16,35,
7/18/2018,7/18/2018 11:23,40,
7/18/2018,7/18/2018 11:29,45,
7/18/2018,7/18/2018 11:37,45,
7/18/2018,7/18/2018 11:44,40,
7/18/2018,7/18/2018 11:51,40,
7/18/2018,7/18/2018 11:58,40,
7/18/2018,7/18/2018 12:02,40,
7/18/2018,7/18/2018 12:09,40,
7/18/2018,7/18/2018 12:16,40,
7/18/2018,7/18/2018 12:23,40,
7/18/2018,7/18/2018 12:29,35,
7/18/2018,7/18/2018 12:37,35,
7/18/2018,7/18/2018 13:09,35,
7/18/2018,7/18/2018 13:14,35,
7/18/2018,7/18/2018 13:16,35,
7/18/2018,7/18/2018 13:23,40,
7/18/2018,7/18/2018 13:29,45,
7/18/2018,7/18/2018 13:37,40,
7/18/2018,7/18/2018 13:44,35,
7/18/2018,7/18/2018 13:51,45,
7/18/2018,7/18/2018 13:58,50,
7/18/2018,7/18/2018 14:02,50,
7/18/2018,7/18/2018 14:09,45,
7/18/2018,7/18/2018 14:16,45,
7/18/2018,7/18/2018 14:23,45,
7/18/2018,7/18/2018 14:29,45,
7/18/2018,7/18/2018 14:37,50,
7/18/2018,7/18/2018 14:44,50,
7/18/2018,7/18/2018 14:51,45,
7/18/2018,7/18/2018 14:58,40,
7/18/2018,7/18/2018 15:02,40,
7/18/2018,7/18/2018 15:09,45,
7/18/2018,7/18/2018 15:16,40,
7/18/2018,7/18/2018 15:23,35,
7/18/2018,7/18/2018 15:29,35,
7/18/2018,7/18/2018 15:37,30,
7/18/2018,7/18/2018 15:44,40,
7/18/2018,7/18/2018 15:51,35,
7/18/2018,7/18/2018 15:58,40,
7/18/2018,7/18/2018 16:02,40,
7/18/2018,7/18/2018 16:09,40,
7/18/2018,7/18/2018 16:16,40,
7/18/2018,7/18/2018 16:23,40,
7/18/2018,7/18/2018 16:29,40,
7/18/2018,7/18/2018 16:37,40,
7/18/2018,7/18/2018 16:44,40,
7/18/2018,7/18/2018 16:51,35,
7/18/2018,7/18/2018 16:58,35,
7/18/2018,7/18/2018 17:02,35,
7/18/2018,7/18/2018 17:09,35,
7/18/2018,7/18/2018 17:16,35,
7/18/2018,7/18/2018 17:23,35,
7/18/2018,7/18/2018 17:29,35,
7/18/2018,7/18/2018 17:37,35,
7/18/2018,7/18/2018 17:42,45,
7/18/2018,7/18/2018 17:44,35,
7/18/2018,7/18/2018 17:51,45,
7/18/2018,7/18/2018 17:58,40,
7/18/2018,7/18/2018 18:02,40,
7/18/2018,7/18/2018 18:09,35,
7/18/2018,7/18/2018 18:16,35,
7/18/2018,7/18/2018 17:43,,38
7/18/2018,7/18/2018 18:23,35,
7/18/2018,7/18/2018 18:29,45,
7/18/2018,7/18/2018 18:30,40,
7/18/2018,7/18/2018 18:37,40,
7/18/2018,7/18/2018 18:44,40,
7/18/2018,7/18/2018 18:51,50,
7/18/2018,7/18/2018 18:58,50,
7/18/2018,7/18/2018 19:02,50,
7/18/2018,7/18/2018 19:03,50,
7/18/2018,7/18/2018 19:03,50,
7/18/2018,7/18/2018 19:09,50,
7/18/2018,7/18/2018 19:16,50,
7/18/2018,7/18/2018 19:23,50,
7/18/2018,7/18/2018 19:29,30,
7/18/2018,7/18/2018 19:04,,31
7/18/2018,7/18/2018 19:37,30,
7/18/2018,7/18/2018 19:41,30,
7/18/2018,7/18/2018 19:44,30,
7/18/2018,7/18/2018 19:51,30,
7/18/2018,7/18/2018 19:58,30,
7/18/2018,7/18/2018 20:02,30,
7/18/2018,7/18/2018 20:09,45,
7/18/2018,7/18/2018 20:16,35,
7/18/2018,7/18/2018 19:45,,33
7/18/2018,7/18/2018 20:23,35,
7/18/2018,7/18/2018 20:23,35,
7/18/2018,7/18/2018 20:29,35,
7/18/2018,7/18/2018 20:37,25,
7/18/2018,7/18/2018 20:44,25,
7/18/2018,7/18/2018 20:44,30,
7/18/2018,7/18/2018 20:51,25,
7/18/2018,7/18/2018 20:58,25,
